ID_norm,ID,NUTS3,municipality_id,parish_name,split_scope,split_role,cv_fold,split_label
030218,030218,PT112,0302,Carapeços,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030220,030220,PT112,0302,Carvalhal,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030221,030221,PT112,0302,Carvalhos,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030224,030224,PT112,0302,Cossourado,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030228,030228,PT112,0302,Cristelo,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030234,030234,PT112,0302,Fornelos,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030235,030235,PT112,0302,Fragoso,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030237,030237,PT112,0302,Gilmonde,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030242,030242,PT112,0302,Lama,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030243,030243,PT112,0302,Lijó,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030244,030244,PT112,0302,Macieira de Rates,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030245,030245,PT112,0302,Manhente,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030247,030247,PT112,0302,Martim,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030252,030252,PT112,0302,Moure,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030254,030254,PT112,0302,Oliveira,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030255,030255,PT112,0302,Palme,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030256,030256,PT112,0302,Panque,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030257,030257,PT112,0302,Paradela,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030259,030259,PT112,0302,Pereira,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030260,030260,PT112,0302,Perelhal,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030261,030261,PT112,0302,Pousa,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030263,030263,PT112,0302,Remelhe,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030264,030264,PT112,0302,Roriz,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030265,030265,PT112,0302,Rio Covo (Santa Eugénia),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030268,030268,PT112,0302,Galegos (Santa Maria),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030272,030272,PT112,0302,Galegos (São Martinho),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030277,030277,PT112,0302,Tamel (São Veríssimo),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030279,030279,PT112,0302,Silva,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030282,030282,PT112,0302,Ucha,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030283,030283,PT112,0302,Várzea,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030287,030287,PT112,0302,Vila Seca,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030290,030290,PT112,0302,União das Freguesias de Alheira e Igreja Nova,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030291,030291,PT112,0302,União das Freguesias de Alvito (São Pedro e São Martinho) e Couto,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030292,030292,PT112,0302,União das Freguesias de Areias de Vilar e Encourados,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030293,030293,PT112,0302,"União das Freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030294,030294,PT112,0302,União das Freguesias de Campo e Tamel (São Pedro Fins),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030295,030295,PT112,0302,União das Freguesias de Carreira e Fonte Coberta,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030296,030296,PT112,0302,"União das Freguesias de Chorente, Góios, Courel, Pedra Furada, Gueral",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030297,030297,PT112,0302,União das Freguesias de Creixomil e Mariz,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030298,030298,PT112,0302,União das Freguesias de Durrães e Tregosa,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030299,030299,PT112,0302,União das Freguesias de Gamil e Midões,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
0302FA,0302FA,PT112,0302,"União das Freguesias de Milhazes, Vilar de Figos e Faria",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
0302FB,0302FB,PT112,0302,União das Freguesias de Negreiros e Chavão,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
0302FC,0302FC,PT112,0302,União das Freguesias de Quintiães e Aguiar,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
0302FD,0302FD,PT112,0302,União das Freguesias de Sequeade e Bastuço (São João e São Estêvão),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
0302FE,0302FE,PT112,0302,União das Freguesias de Silveiros e Rio Covo (Santa Eulália),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
0302FF,0302FF,PT112,0302,União das Freguesias de Tamel ( Santa Leocádia) e Vilar do Monte,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
0302FG,0302FG,PT112,0302,"União das Freguesias de Viatodos, Grimancelos, Minhotães e Monte Fralães",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
0302FH,0302FH,PT112,0302,União das Freguesias de Vila Cova e Feitos,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030301,030301,PT112,0303,Adaúfe,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030312,030312,PT112,0303,Espinho,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030313,030313,PT112,0303,Esporões,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030315,030315,PT112,0303,Figueiredo,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030319,030319,PT112,0303,Gualtar,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030322,030322,PT112,0303,Lamas,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030325,030325,PT112,0303,Mire de Tibães,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030330,030330,PT112,0303,Padim da Graça,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030331,030331,PT112,0303,Palmeira,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030334,030334,PT112,0303,Pedralva,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030336,030336,PT112,0303,Priscos,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030338,030338,PT112,0303,Ruilhe,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030349,030349,PT112,0303,Braga (São Vicente),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030351,030351,PT112,0303,Braga (São Vítor),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030354,030354,PT112,0303,Sequeira,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030355,030355,PT112,0303,Sobreposta,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030356,030356,PT112,0303,Tadim,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030357,030357,PT112,0303,Tebosa,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030363,030363,PT112,0303,União das Freguesias de Arentim e Cunha,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030364,030364,PT112,0303,"União das Freguesias de Braga (Maximinos, Sé e Cividade)",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030365,030365,PT112,0303,União das Freguesias de Braga (São José de São Lázaro e São João do Souto),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030366,030366,PT112,0303,União das Freguesias de Cabreiros e Passos (São Julião),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030367,030367,PT112,0303,"União das Freguesias de Celeirós, Aveleda e Vimiero",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030368,030368,PT112,0303,União das Freguesias de Crespos e Lousada,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030369,030369,PT112,0303,União das Freguesias de Escudeiros e Penso (São Estevão e São Vicente),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030370,030370,PT112,0303,União das Freguesias de Este (São Pedro e São Mamede),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030371,030371,PT112,0303,União das Freguesias de Ferreiros e Gondizalves,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030372,030372,PT112,0303,União das Freguesias de Guisande e Oliveira (São Pedro),all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030373,030373,PT112,0303,União das Freguesias de Lomar e Marcos,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030374,030374,PT112,0303,"União das Freguesias de Merelim (São Paio), Panois e Parada de Tibães",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030375,030375,PT112,0303,União das Freguesia de Merelim (São Pedro) e Frossos,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030376,030376,PT112,0303,União das Freguesias de Morreira e Trandeiras,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030377,030377,PT112,0303,"União das Freguesias de Nogueira, Fraião e Lamaçães",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030378,030378,PT112,0303,União das Freguesias de Nogueiró e Tenões,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030379,030379,PT112,0303,"União das Freguesias de Real, Dume e Semelhe",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030380,030380,PT112,0303,União das Freguesias de Santa Lucrécia de Algeriz e Navarra,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030381,030381,PT112,0303,União das Freguesias de Vilaça e Fradelos,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030401,030401,PT119,0304,Abadim,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030404,030404,PT119,0304,Basto,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030405,030405,PT119,0304,Bucos,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030406,030406,PT119,0304,Cabeceiras de Basto,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030407,030407,PT119,0304,Cavez,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030408,030408,PT119,0304,Faia,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030413,030413,PT119,0304,Pedraça,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030415,030415,PT119,0304,Rio Douro,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030418,030418,PT119,0304,União das Freguesias de Alvite e Passos,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030419,030419,PT119,0304,União das Freguesias de Arco de Baúlhe e Vila Nune,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030420,030420,PT119,0304,União das Freguesias de Gondiães e Vilar de Cunhas,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030421,030421,PT119,0304,"União das Freguesias de Rofojos de Basto, Outeiro e Painzela",all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030501,030501,PT11C,0305,Agilde,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030502,030502,PT11C,0305,Arnóia,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030503,030503,PT11C,0305,Borba de Montanha,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030508,030508,PT11C,0305,Codeçoso,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030510,030510,PT11C,0305,Fervença,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030515,030515,PT11C,0305,Moreira do Castelo,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030517,030517,PT11C,0305,Rego,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030518,030518,PT11C,0305,Ribas,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030520,030520,PT11C,0305,Basto (São Clemente),all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030521,030521,PT11C,0305,Vale de Bouro,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030523,030523,PT11C,0305,"União das Freguesias de Britela, Gêmeos e Ourilhe",all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030524,030524,PT11C,0305,União das Freguesias de Caçarilhe e Infesta,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030525,030525,PT11C,0305,União das Freguesias de Canedo de Basto e Corgo,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030526,030526,PT11C,0305,União das Freguesias de Carvalho e Basto (Santa Tecla),all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030527,030527,PT11C,0305,"União das Freguesias de Veade, Gagos e Molares",all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030601,030601,PT112,0306,Antas,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030608,030608,PT112,0306,Forjães,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030610,030610,PT112,0306,Gemeses,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030615,030615,PT112,0306,Vila Chã,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030616,030616,PT112,0306,União das Freguesias de Apúlia e Fão,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030617,030617,PT112,0306,União das Freguesias de Belinho e Mar,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030618,030618,PT112,0306,"União das Freguesias de Esposende, Marinhas e Gandra",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030619,030619,PT112,0306,União das Freguesias de Fonte Boa e Rio Tinto,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030620,030620,PT112,0306,União de Freguesias de Palmeira de Faro e Curvos,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
030705,030705,PT119,0307,Armil,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030708,030708,PT119,0307,Estorãos,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030709,030709,PT119,0307,Fafe,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030712,030712,PT119,0307,Fornelos,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030714,030714,PT119,0307,Golães,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
030716,030716,PT119,0307,Medelo,all_territories_with_mainland_fixed_test,training,1,Training CV fold 2
